target_id,target_name,similar_id,similar_name,overall_score,contour_score,iou_score,radial_score,geometric_score
45,vileplume,132,ditto,0.809534815428592,0.8469800026435423,0.6491524937620099,0.9567713696819079,0.8464279230619042
45,vileplume,54,psyduck,0.8088525424148875,0.8485157196779273,0.6367711598746082,0.9590398494760334,0.8660693668612741
45,vileplume,28,sandslash,0.808750041564492,0.8171568685731653,0.6840781841955276,0.9674834486711084,0.8316714914234595
45,vileplume,12,butterfree,0.8086785880782992,0.8450880642009919,0.6576198553700563,0.9019121656154471,0.9297497266379603
45,vileplume,47,parasect,0.8083523211685142,0.8515985925559789,0.6254922471080483,0.9539061598987825,0.8928397803395158
45,vileplume,20,raticate,0.8078953709581321,0.8709591475627255,0.6397450532724506,0.9296078765600518,0.8166662063929641
45,vileplume,114,tangela,0.8074773895211794,0.8101546313332705,0.664085505507689,0.9732453025653358,0.8954082482249729
45,vileplume,96,drowzee,0.8067727759349865,0.867339206081483,0.6256189853312155,0.9213396846665433,0.8788346096971995
45,vileplume,35,clefairy,0.8054667932075037,0.7956474653978362,0.6947466418406703,0.9641115692270359,0.8596150065076097
45,vileplume,21,spearow,0.8049669863439268,0.8533551690604867,0.6642854724582726,0.940411022306965,0.7625707252085725
45,vileplume,138,omanyte,0.8049360864725601,0.8457877759057355,0.6381978452497551,0.9580628344446339,0.8354905564641254
45,vileplume,121,starmie,0.8036270355606323,0.8198598417585473,0.6358381502890174,0.9559915456222264,0.9373334464606293
45,vileplume,124,jynx,0.8035656506344666,0.8833945254444856,0.5834047823187577,0.9524129654642718,0.8470381266819059
45,vileplume,111,rhyhorn,0.8011027816892221,0.816241849889583,0.647573451882249,0.9690336948167317,0.8652726720536782
45,vileplume,88,grimer,0.7991232683771873,0.9052992543411936,0.5652911057610797,0.9258086378490484,0.8225450734257629
45,vileplume,120,staryu,0.7941983888948545,0.8094884584275824,0.6311343650518486,0.957919538035852,0.8947878840109657
45,vileplume,33,nidorino,0.7917602741909497,0.8217048838084502,0.6366132289825801,0.9583009505622928,0.804341618603371
45,vileplume,40,wigglytuff,0.789113090620809,0.834093353436188,0.6113378395612804,0.9213613560019419,0.878021261775613
45,vileplume,31,nidoqueen,0.7852129038419731,0.8657714882734778,0.5606073410518606,0.9098238527879072,0.8875733565944229
45,vileplume,110,weezing,0.7841657868333691,0.8454013445636782,0.6192609559739953,0.9274914750484897,0.7472866720600125
45,vileplume,34,nidoking,0.7839447119850358,0.8064032465758201,0.6174278038952317,0.9604618993891273,0.8406269230831278
45,vileplume,136,flareon,0.7833139638268793,0.8052110321962691,0.6235190873189995,0.9362111530840879,0.8693159413585428
45,vileplume,129,magikarp,0.7714182369950691,0.8390490714302853,0.5583984759902779,0.952288478093629,0.7782137000714574
45,vileplume,16,pidgey,0.7695215770473702,0.7889668345800338,0.6102698282910874,0.9316217220914743,0.8452955030973566
45,vileplume,112,rhydon,0.767343289307857,0.8137163791078642,0.5918353297535454,0.9063990607799001,0.8302632658266763
45,vileplume,104,cubone,0.7672842799518855,0.8225862481089834,0.577235531309298,0.878271101071475,0.8942490110120779
45,vileplume,48,venonat,0.7658630988264449,0.8475645284659713,0.5344269648521355,0.9586434068400688,0.7478051661640189
45,vileplume,82,magneton,0.7654693263794693,0.8109529106655556,0.5785773897412853,0.9509782372087513,0.7731929774911119
45,vileplume,23,ekans,0.76440660172502,0.8258657462754251,0.5697615287851618,0.866305598875904,0.8987072480412062
45,vileplume,43,oddish,0.7608798543952756,0.8093058209084877,0.5571600853458673,0.9072545802848919,0.8855858437114197
45,vileplume,46,paras,0.7607137148333326,0.7831207741403451,0.5782423513346555,0.9491364488983447,0.8416540999712898
45,vileplume,83,farfetchd,0.7593711759922419,0.7711045662411808,0.5995330790477443,0.9431124454691325,0.8244693668761972
45,vileplume,24,arbok,0.758632611585581,0.7826915003147841,0.5575176160964428,0.9225014926287942,0.9380042810497569
45,vileplume,7,squirtle,0.7570309246591788,0.7906539800759325,0.5303431598341778,0.9348091327743103,0.9470455812369035
45,vileplume,87,dewgong,0.7552575416330014,0.788007782527863,0.5600878206609661,0.9027781579081059,0.9147245084194513
45,vileplume,79,slowpoke,0.7535459338624076,0.7928021857173065,0.5271702032942573,0.9299297001693826,0.9228805855333128
45,vileplume,135,jolteon,0.7498629470055312,0.8015721831377598,0.5823523625274617,0.9050435626069331,0.7351965247080223
45,vileplume,67,machoke,0.7482478060968178,0.7746889263672185,0.5654628243512974,0.9152405437004182,0.8568527950445758
45,vileplume,73,tentacruel,0.7475011822839107,0.8223229206202721,0.5257254164427727,0.9325494262058772,0.7434450386179455
45,vileplume,58,growlithe,0.7451956795389778,0.7852875189780263,0.5749527440489539,0.8744594486098448,0.8370295901111209
45,vileplume,10,caterpie,0.7449124060259558,0.692183953866172,0.6241998577524893,0.9218794668518697,0.9640297378336621
45,vileplume,133,eevee,0.7442188670201425,0.7638593264605381,0.6129309489967937,0.875048871568026,0.7978607742328395
45,vileplume,19,rattata,0.7377052974787716,0.7703638297379387,0.5383127315649694,0.9365183251855983,0.8076228107698554
45,vileplume,126,magmar,0.7331081837306154,0.8055140734611128,0.5160297512182611,0.9082547878126791,0.7444267141815608
45,vileplume,78,rapidash,0.7293490681627707,0.802176696688135,0.5417591746114666,0.8896969465787704,0.680112477883226
45,vileplume,149,dragonite,0.7278258616371142,0.7734012201826631,0.5681590665884221,0.8872476055029196,0.7056813248693835
45,vileplume,30,nidorina,0.7253588586034507,0.7182547452796318,0.578678268601734,0.9054732714149032,0.8335882562809717
45,vileplume,97,hypno,0.7250477252400277,0.7298627618091558,0.5619648066246353,0.9321845333944259,0.7807627185008963
45,vileplume,103,exeggutor,0.7242922811361885,0.7423523188071709,0.5579319140586677,0.9462176204274223,0.7072825531023534
45,vileplume,25,pikachu,0.7201020077381537,0.6925819247525652,0.6031332453825857,0.8974472428952502,0.8263981564330185
45,vileplume,15,beedrill,0.7168845711214464,0.7694637243066453,0.5423078229559428,0.8822149347712946,0.6996374755774648
45,vileplume,109,koffing,0.7151760206057461,0.6799493940063459,0.5603442840027745,0.9351493305923034,0.8806311168391474
45,vileplume,105,marowak,0.7117884551985627,0.7537898397373733,0.4873705481182117,0.9311208229542071,0.7783719027730845
45,vileplume,6,charizard,0.7113679410965508,0.7338580428354685,0.543462357009843,0.891738352428888,0.764383463736328
45,vileplume,14,kakuna,0.7106389470047051,0.731835683399406,0.5524321436917838,0.9296313923007746,0.6624875207725262
45,vileplume,134,vaporeon,0.7088202256601994,0.7549845640963475,0.4838537179525267,0.9095779741475264,0.7975468980639709
45,vileplume,116,horsea,0.7084130228871919,0.6788419394385209,0.5718879475604477,0.9007373523185934,0.8516239237993048
45,vileplume,66,machop,0.7050239334374404,0.7153987842199502,0.539785743161299,0.8776101040882407,0.8140667598342243
45,vileplume,117,seadra,0.7005503459101661,0.7262174589424978,0.5842028380634391,0.7571310533399277,0.8337630024614969
45,vileplume,127,pinsir,0.698892910173646,0.7103678680598292,0.5271959786041116,0.9108035618106004,0.7442625700636073
45,vileplume,64,kadabra,0.6969321256629386,0.7448238310173964,0.4771620168279876,0.9236441171317004,0.7112516478124368
45,vileplume,68,machamp,0.6955367575788264,0.7031123247584213,0.5095693010389527,0.9452795945563867,0.7236511845249467
45,vileplume,72,tentacool,0.68926323337538,0.6660620285577374,0.5092653075256988,0.9331351235786619,0.83431804978843
45,vileplume,122,mr-mime,0.6857787864297528,0.6390635588578479,0.5586924219910847,0.9344839340423639,0.7564884948081543
45,vileplume,128,tauros,0.6842573277762092,0.6840930677645705,0.49180825242718446,0.9600011279089742,0.7107739936043076
45,vileplume,62,poliwrath,0.6825280853910148,0.6621891228342153,0.5022249606353119,0.9385513315994739,0.7927468174684037
45,vileplume,5,charmeleon,0.6820330616080627,0.6948231496763203,0.5053504194464628,0.8973648152688766,0.7302571284982037
45,vileplume,77,ponyta,0.6780826167911805,0.67971221312244,0.538865836791148,0.8698911937698567,0.7055974175088876
45,vileplume,4,charmander,0.6771407494071331,0.6558769969273299,0.5489860039988574,0.8609453003190869,0.7790508937272644
45,vileplume,22,fearow,0.674802420627828,0.6928029668727314,0.5063518456933821,0.8705817329772807,0.7165933357526476
45,vileplume,63,abra,0.6747995396860667,0.6940899859370818,0.467555196553581,0.9120611495978304,0.7448475642559355
45,vileplume,118,goldeen,0.6736627791388473,0.7023100808227836,0.4381250214784013,0.9224266490319493,0.768159105598236
45,vileplume,95,onix,0.6725409303450037,0.6496557176149484,0.5149430811281651,0.8814594537029664,0.8190382821998146
45,vileplume,11,metapod,0.6630235682875313,0.6222078565130356,0.4935816763151271,0.9219467731356955,0.8167656816063982
45,vileplume,55,golduck,0.6628150081412297,0.6500197322494208,0.47860062121955205,0.9256924607974514,0.7408843671610549
45,vileplume,75,graveler,0.6581621312998424,0.6715413811627626,0.41983586519993016,0.9517327372869663,0.7324827181736495
45,vileplume,65,alakazam,0.6578894247335687,0.6433901649180892,0.47753791371252347,0.9184671337114184,0.7357855791029229
45,vileplume,141,kabutops,0.6509869758152751,0.6537730902720134,0.45788637910360697,0.9071987741947898,0.7067207113642969
45,vileplume,145,zapdos,0.6504883518020744,0.6518182384563951,0.4458096924578078,0.9545315477425516,0.651118391336637
45,vileplume,130,gyarados,0.650002588042292,0.6411373493195627,0.4829373061057512,0.8995533747301987,0.6875578153670192
45,vileplume,69,bellsprout,0.6490782355436513,0.7144218889626641,0.43963267933990713,0.821967070197816,0.670262621170503
45,vileplume,86,seel,0.6470896596039388,0.577716579122655,0.49209823972171407,0.8972988796420281,0.8891378010995702
45,vileplume,17,pidgeotto,0.6355610736807761,0.5849762812557633,0.48170987634391244,0.9165036685418968,0.7375686456691762
45,vileplume,60,poliwag,0.6354890829904034,0.5585234973897759,0.46341762828382027,0.92986180793093,0.8708203396316095
45,vileplume,144,articuno,0.6343303558469362,0.6328539778473573,0.4678919538765369,0.8655351347134442,0.6771415160234335
45,vileplume,151,mew,0.6330049311741899,0.6291942000470091,0.406145194620414,0.8952761767726157,0.8042845741473889
45,vileplume,89,muk,0.6318220300840176,0.6226017939422301,0.4200428650442478,0.9107182325931927,0.7462480647521266
45,vileplume,18,pidgeot,0.627969008855322,0.5413613785293222,0.5189679355449001,0.8746829401429292,0.8079748875153727
45,vileplume,125,electabuzz,0.6199295929317068,0.5857800312607134,0.4848586697139784,0.8268855202502496,0.7478287546317802
45,vileplume,56,mankey,0.6188455085895121,0.5809948347121172,0.4425859270237843,0.9378346164381695,0.6610487330989608
45,vileplume,42,golbat,0.6176195673976177,0.5481919940783802,0.4724876772960467,0.9000844277187323,0.7657958103370511
45,vileplume,52,meowth,0.6148341874186706,0.5717041301231779,0.4495973906839262,0.9359636567367811,0.6408058681686531
45,vileplume,49,venomoth,0.6119802992661013,0.5254415192664438,0.49535914663711295,0.8764078862991168,0.7791437030856649
45,vileplume,150,mewtwo,0.6063962548512185,0.5914709612206637,0.44502350296341714,0.8621100487799005,0.6387880971794777
45,vileplume,98,krabby,0.602307216133924,0.554248482974,0.45449353267260206,0.8711771820515766,0.7002432673222813
45,vileplume,81,magnemite,0.5987763524467284,0.5470080357850834,0.4054582904222451,0.930648512116544,0.7220594858271265
45,vileplume,99,kingler,0.5972819153393836,0.5518385786290788,0.42058203576528186,0.894180076814317,0.71535857795304
45,vileplume,53,persian,0.5948288118821203,0.5135158012656273,0.468294472797625,0.8690759032343247,0.7511896888971688
45,vileplume,26,raichu,0.591158478456864,0.5398091829688285,0.4108056156248927,0.8917549275061671,0.7364213508063131
45,vileplume,131,lapras,0.5897343082435904,0.5329272216888752,0.38167484753830133,0.8809261260085417,0.8587574010484162
45,vileplume,13,weedle,0.5819019510331859,0.5065596141398433,0.4155494258772211,0.8767972773304841,0.7925382214798539
45,vileplume,41,zubat,0.5588043032675866,0.45352457886219055,0.48067046085508053,0.8050939483964843,0.7217454378688936
45,vileplume,123,scyther,0.5526397517968472,0.5225088392460107,0.3534825949871015,0.840215781366298,0.6954828132905286
45,vileplume,85,dodrio,0.5404800676621502,0.5077078804028793,0.35888234679301817,0.8373891539647997,0.6225438067013309
45,vileplume,107,hitmonchan,0.5341171537564651,0.40663474270599137,0.3878117292408879,0.9204202663568176,0.7103568463043864
45,vileplume,106,hitmonlee,0.5239389268794208,0.392201912708194,0.3813001688083508,0.8746697087047413,0.777341694126897
45,vileplume,142,aerodactyl,0.5021970164036592,0.4187303730367917,0.34582855504587157,0.8412888963247983,0.6269852141022138
45,vileplume,147,dratini,0.48584416902624833,0.3931009727946776,0.2535282258064516,0.8706636706507638,0.78412578036289
45,vileplume,146,moltres,0.45688796789930264,0.3528766102324743,0.3108533015287867,0.8181137172288382,0.5885858990190922
45,vileplume,148,dragonair,0.45020315352324347,0.3542208866883445,0.23293684928662534,0.8316676346756173,0.7230021712679455
45,vileplume,84,doduo,0.4480438870949959,0.3513654480939434,0.27648551113016756,0.8314100420025637,0.5827004611785547
45,vileplume,74,geodude,0.43585773271291217,0.2830529326239966,0.2816563521312843,0.8794897239785002,0.6224170922822816
46,paras,47,parasect,0.8228289102539285,0.85066024187925,0.6674134129862741,0.9576343273217837,0.9081392414198941
46,paras,61,poliwhirl,0.8102571118827905,0.86744596226328,0.6131344156793915,0.9423255825757564,0.9087328575850974
46,paras,112,rhydon,0.809024901797748,0.954186798113321,0.49499221010460714,0.9124377179348726,0.9636497593406291
46,paras,102,exeggcute,0.7989333888395889,0.8088010480037667,0.7031312799152326,0.9190879315953961,0.8065599934443318
46,paras,79,slowpoke,0.7981913131461555,0.941066227341251,0.49368251780381345,0.9193395763858394,0.8979215159134314
46,paras,37,vulpix,0.7935631320156629,0.8675998924466977,0.5771529342608014,0.9192435208210632,0.8952859059453074
46,paras,19,rattata,0.7876328397861959,0.895507260723219,0.5247469484965763,0.9057638785965122,0.9085307522863302
46,paras,40,wigglytuff,0.7833026624739884,0.9051977340727004,0.53149254756508,0.9084914258627989,0.8007751940282436
46,paras,82,magneton,0.7826766218143851,0.8693663417595696,0.5427297056199821,0.9472217074370028,0.8266683193716202
46,paras,70,weepinbell,0.7825309435388943,0.83209988470227,0.6081631085854707,0.9114871402372619,0.8494462903489264
46,paras,43,oddish,0.7818462771102379,0.8733432722723529,0.6101584309175941,0.8237342490148393,0.8471458912305067
46,paras,16,pidgey,0.7807720591468702,0.8926870456478231,0.5061582353350498,0.9061782771298775,0.906141148612505
46,paras,15,beedrill,0.7787464589473256,0.8656680084173584,0.5844844201734661,0.9009975407193759,0.7693442138446727
46,paras,88,grimer,0.7783246722138343,0.8668087760492259,0.5434624093333845,0.9481806962204691,0.7892629975003466
46,paras,93,haunter,0.7769289534510195,0.813203521368859,0.6045346361017161,0.9341294604616358,0.8346126198063393
46,paras,136,flareon,0.7767778276960029,0.8327910930200945,0.5540192490172157,0.9181291140405431,0.9382979297469172
46,paras,135,jolteon,0.7741133304342054,0.8933934132262001,0.5061759157085395,0.9200691138962509,0.8088936765191335
46,paras,137,porygon,0.7721075372536985,0.8447386706243307,0.5652632620091655,0.9169816734650071,0.8123675570821511
46,paras,21,spearow,0.7718363754234638,0.8585761735972177,0.5427510620827533,0.9123760792362151,0.8310537151250772
46,paras,78,rapidash,0.7708687911400708,0.91366916974246,0.4966279912980421,0.9141251754899304,0.7358769075568805
46,paras,119,seaking,0.7677766949727705,0.776948015236029,0.5987449603329431,0.9471111405012285,0.879517726782302
46,paras,34,nidoking,0.7632767362726829,0.8055616166300997,0.5295417496830285,0.9312581579971235,0.9593793311630974
46,paras,12,butterfree,0.7629253301936656,0.8636479913433666,0.48368916984732824,0.9208757862134959,0.8818422545942125
46,paras,105,marowak,0.7625681881197227,0.9144870675211986,0.42940481977915135,0.9064894298560606,0.8665402920628573
46,paras,6,charizard,0.7620620152957595,0.9210485338346949,0.4170022058051189,0.8965869007635707,0.8922455986763167
46,paras,44,gloom,0.7612251142719814,0.7834659172872201,0.5601086151567514,0.9375980323285246,0.9228655634436291
46,paras,57,primeape,0.7607849807496222,0.8126650800362011,0.5338048469815305,0.9406329779995345,0.8745089904077569
46,paras,45,vileplume,0.7607137148333326,0.7831207741403451,0.5782423513346555,0.9491364488983447,0.8416540999712898
46,paras,20,raticate,0.7602462415777806,0.8168368458548019,0.5484318435565179,0.9114872792177395,0.8668449432535663
46,paras,115,kangaskhan,0.760158351554918,0.8524408741086222,0.49839851899738474,0.9255082764173379,0.84560790928786
46,paras,28,sandslash,0.7599167707663425,0.7822378741563039,0.569236765643824,0.9296314236468074,0.9032430668131222
46,paras,3,venusaur,0.7593788284119525,0.7239379868516314,0.639751552795031,0.946379096003337,0.8860234863212313
46,paras,24,arbok,0.7574248699808012,0.87755850140192,0.4878322271721672,0.9069959210175571,0.7865261706487151
46,paras,149,dragonite,0.7573709566099254,0.9035767597072855,0.4582117664438453,0.9011506959354362,0.7824658360677039
46,paras,140,kabuto,0.7571770055753955,0.7447311730438642,0.6333453626849512,0.970824456627786,0.7511603622680719
46,paras,66,machop,0.7562582758696266,0.8669754688927173,0.49851140003768607,0.8789459393751534,0.841254804262032
46,paras,7,squirtle,0.7556284759402913,0.8704018545011066,0.47304380381879446,0.9166099333593208,0.8223260632234615
46,paras,118,goldeen,0.7554371162613656,0.8452936641981129,0.5299130731208455,0.9157536553803539,0.7519499756979602
46,paras,67,machoke,0.7546874877713683,0.8520546112274143,0.496584145021645,0.904317300621652,0.8402693964957869
46,paras,139,omastar,0.7544439307364129,0.7663816430454061,0.5462474102786874,0.9608022561276401,0.9185659920911611
46,paras,73,tentacruel,0.7542935474368955,0.8318118413896581,0.5153701500556472,0.9093169784402262,0.8509437017629283
46,paras,87,dewgong,0.7532691393787466,0.8160793839854861,0.5449898736618768,0.8807378162035508,0.871928604452789
46,paras,48,venonat,0.7530290642621836,0.8565322851336137,0.47747525624317566,0.9246102247526077,0.8225152838526386
46,paras,143,snorlax,0.7526099492658371,0.7543149961359052,0.5867068102235167,0.9666446555205359,0.8154297664031278
46,paras,9,blastoise,0.7520391310483987,0.8192537542834024,0.5287158145065398,0.9347121361043182,0.7878045776221213
46,paras,27,sandshrew,0.7518769370097603,0.8437478407836351,0.4968953789509813,0.9346310101920866,0.7838298497259449
46,paras,96,drowzee,0.7517089782069458,0.8760445506548176,0.4699358037246552,0.9182427615665599,0.766618645143102
46,paras,91,cloyster,0.7505915009216398,0.7633914459964178,0.5624622204311908,0.9354168361451033,0.8941288916469476
46,paras,129,magikarp,0.7483241928947435,0.7765074207426585,0.5354989085796736,0.9508450083820753,0.8690255034736291
46,paras,132,ditto,0.7476789963277637,0.7301562219167967,0.6200157109190888,0.9655604500467201,0.7649970427597432
46,paras,108,lickitung,0.7470043696681075,0.7354197054489776,0.606329816768462,0.968080870507275,0.7732136835652279
46,paras,64,kadabra,0.7460021987706585,0.9016018197276997,0.42894709161670347,0.8924447030942882,0.7818840277570994
46,paras,31,nidoqueen,0.7457488188579542,0.8370690334924391,0.4730884937300807,0.9145588885007367,0.8608287964180701
46,paras,100,voltorb,0.7454738319879781,0.8019667161978157,0.5483785782190768,0.9575530439138634,0.6866296326035612
46,paras,124,jynx,0.7452460827933122,0.7570586885411409,0.5325749380605088,0.9328817968792722,0.9607376658284867
46,paras,8,wartortle,0.7439444467015007,0.7602502113881205,0.5763010408326661,0.909523609469628,0.8504932800252707
46,paras,62,poliwrath,0.7424869496720072,0.7955814608725511,0.5122359505779195,0.9236512234693944,0.8585333545573207
46,paras,30,nidorina,0.7424364787267789,0.8056526317306972,0.5175797503467406,0.8787530906242929,0.8915088280561922
46,paras,138,omanyte,0.7410540013083001,0.8018294561034619,0.5395896144952141,0.9370412993562631,0.7103707464709846
46,paras,134,vaporeon,0.7410522274788386,0.8876102069184599,0.42380120364977675,0.854482787763185,0.8797122606388464
46,paras,101,electrode,0.7408905962407301,0.8017652825757072,0.5358005850184407,0.9585011921369959,0.6774406927751573
46,paras,90,shellder,0.7407499023952897,0.7438911691281763,0.5677409728439272,0.9657162361325983,0.7972789566432141
46,paras,33,nidorino,0.7387669266811019,0.7562651539653829,0.5439475453934095,0.9337820051470997,0.8632020044750588
46,paras,50,diglett,0.7385231087020983,0.790359811451523,0.5219394793225911,0.9525593651790139,0.7528546728890889
46,paras,83,farfetchd,0.7383041542149823,0.7809008327644495,0.5197707940349503,0.9112761559078326,0.8775735171715083
46,paras,71,victreebel,0.7373148708314569,0.7481981820045063,0.5328861369109047,0.9362159984691508,0.9092655726255275
46,paras,92,gastly,0.7372563790004114,0.7241027669633555,0.578536171759077,0.9578385718951767,0.8248670630831068
46,paras,59,arcanine,0.736553557706007,0.7619612997960405,0.5627994035722217,0.8932802011414761,0.8427317648762896
46,paras,51,dugtrio,0.7356236814342613,0.7856513760630512,0.520760336370007,0.9522865361675343,0.7467772286453176
46,paras,117,seadra,0.7343897705840835,0.8458123746840427,0.5033213133421902,0.7527587036957651,0.9451668596865629
46,paras,23,ekans,0.7337680979147654,0.8700357121317708,0.4009622029663495,0.9024752693997514,0.8497009829220191
46,paras,76,golem,0.7337540045118719,0.7374253535818571,0.542888368462139,0.9539846167585327,0.8512042918878076
46,paras,133,eevee,0.7336307010224594,0.7654802851196031,0.5511474697748497,0.8644264228903419,0.8920906146409481
46,paras,121,starmie,0.7334549115639303,0.709912058520134,0.5765950824774354,0.9554841009120795,0.8541474323023018
46,paras,38,ninetales,0.7328877603551907,0.7202012305440065,0.5724932654893744,0.9398933379125096,0.8508062090827379
46,paras,110,weezing,0.7322607952394934,0.7763255815641127,0.5446978586095629,0.9255811881987769,0.73204967391224
46,paras,32,nidoran-m,0.7321422480205122,0.7378137394951669,0.5491624841265043,0.9496692904886088,0.8233414888677234
46,paras,75,graveler,0.7320989034281793,0.7851896062167935,0.5132083696599825,0.9528708823066159,0.7348637358214399
46,paras,104,cubone,0.7317571279929501,0.8464859114080477,0.4516158761366429,0.8845739825900305,0.8076320407073199
46,paras,128,tauros,0.730077274065543,0.8313360455127948,0.45650520872937417,0.9251600494424537,0.7555928335312204
46,paras,109,koffing,0.7299846759345126,0.804590433888726,0.44842840512223514,0.9254330479532998,0.885333712516916
46,paras,94,gengar,0.7297714054511275,0.7140566826569149,0.5687628899728288,0.9518161299082527,0.8315663941486241
46,paras,114,tangela,0.7294439948159792,0.7026237823382148,0.5937509040937364,0.966856746391329,0.7689786137430656
46,paras,80,slowbro,0.7279766778194401,0.7378743026951582,0.5588530727787416,0.9326832678499349,0.7863438133776727
46,paras,1,bulbasaur,0.7276085287414825,0.7326042236537701,0.5594142140894541,0.9555270264226242,0.7563716976861334
46,paras,113,chansey,0.7272162018260848,0.6964560506530778,0.5889829165478114,0.949814822747587,0.8197594205099288
46,paras,10,caterpie,0.7262028539549054,0.7806422337672219,0.5174373466662526,0.887756771836049,0.8116340208093095
46,paras,65,alakazam,0.7254495676058377,0.770997230061436,0.5129535612961027,0.9141413081410495,0.8033634556422254
46,paras,126,magmar,0.7254250567113434,0.8259688353061049,0.4454427857217774,0.903210815270409,0.807625238182864
46,paras,63,abra,0.7252511387204426,0.8230797819033367,0.44418453042911377,0.876142119775337,0.8753544287530627
46,paras,29,nidoran-f,0.7241781645694194,0.7333079485402924,0.5369656779281298,0.934302187373864,0.8290484430009075
46,paras,5,charmeleon,0.7240700921875762,0.8348529193217058,0.4281853560103776,0.9048358499068766,0.8070614767440537
46,paras,116,horsea,0.7239808979385722,0.8140770346787936,0.45086126102834245,0.8729617881305877,0.8849934813243453
46,paras,58,growlithe,0.7225999874508092,0.8527997025992182,0.4386297812843304,0.8676116014508619,0.7636885173565038
46,paras,25,pikachu,0.7219501917851333,0.7950356329730046,0.4596619679759135,0.8726049359511248,0.915163610129324
46,paras,103,exeggutor,0.7218642217207711,0.8391729532817768,0.44516844586163873,0.8846592549872,0.7571265565212872
46,paras,111,rhyhorn,0.7204045534792193,0.7071977790899319,0.5739470809564268,0.9589509059521346,0.7355113636589161
46,paras,141,kabutops,0.7197366591422096,0.7983136797878769,0.4789196560475776,0.8973123029008918,0.7727282983260721
46,paras,39,jigglypuff,0.7177329456317567,0.6869298105052329,0.5851758874835056,0.9516279134734401,0.7708267248992378
46,paras,36,clefable,0.7170169100976355,0.7085632190183653,0.53824204271342,0.938868338632566,0.8434534194975013
46,paras,54,psyduck,0.7169777282036232,0.7451655241869841,0.5241624666469019,0.9366747926126414,0.7432782001223066
46,paras,122,mr-mime,0.7166674959694934,0.7623863337087458,0.48413486222830737,0.9260013955052342,0.8127222471645608
46,paras,2,ivysaur,0.7151146744575549,0.6881304987310156,0.5527359718983739,0.9393454713900263,0.8617258911763123
46,paras,127,pinsir,0.7123819156559335,0.7856069736310246,0.44569614955357145,0.9146555130981149,0.8149917871782913
46,paras,72,tentacool,0.712264146692919,0.7317743556082179,0.4863139757998199,0.9041782969370127,0.9282455232228333
46,paras,89,muk,0.7110796144348795,0.742249071656359,0.5208639944593542,0.9425432319099998,0.6941214105252976
46,paras,120,staryu,0.7041559845808982,0.7074001313524624,0.5125309559187716,0.9282612159677213,0.8178440207073752
46,paras,97,hypno,0.703742421068563,0.7866742912663501,0.42732066137221714,0.878117583536629,0.8525298944303191
46,paras,144,articuno,0.7011001515941395,0.7673412816430599,0.485199437578628,0.8775396086451398,0.7309588593429913
46,paras,4,charmander,0.69965852721089,0.785787054483488,0.43782496393948545,0.8357826085031135,0.8683969453502642
46,paras,35,clefairy,0.6995858642272561,0.6916860860216121,0.5300068859579427,0.9512746229545487,0.7365443944031866
46,paras,68,machamp,0.6995848721739328,0.7127889090418769,0.4981723810220045,0.9264742702843898,0.7972274019370272
46,paras,14,kakuna,0.6980726490648671,0.7946047710398243,0.4925658766377153,0.8574573804010163,0.6096950157741946
46,paras,145,zapdos,0.6920832907805695,0.7841515954172968,0.4134611394663679,0.8990109981541581,0.7458211114290874
46,paras,130,gyarados,0.691082273893247,0.7750298553635375,0.4225917648395773,0.8958081713345973,0.7513116802903925
46,paras,77,ponyta,0.6903514350822665,0.7780766607844045,0.4445734836848612,0.8379225072112636,0.7816422422079355
46,paras,95,onix,0.6887783547645703,0.7227162020535488,0.4686581944215217,0.8473846811748057,0.8961747938173303
46,paras,151,mew,0.6878173784554796,0.7516378082562792,0.3801078815631185,0.9286054647820218,0.8740879772762798
46,paras,22,fearow,0.6844073314212284,0.7210314390911468,0.49417169761172497,0.8569276432603263,0.763577178491869
46,paras,11,metapod,0.6834557047428941,0.74168924569686,0.44029410744632885,0.9000927028256501,0.7467323366512141
46,paras,55,golduck,0.679539351625869,0.7461020571997613,0.40242073693230507,0.8986487156303975,0.8064256454019346
46,paras,69,bellsprout,0.6760802114695712,0.8048043833898919,0.43760327327091036,0.7509191495986216,0.7269364621261694
46,paras,56,mankey,0.6675735990569,0.683863885306126,0.44656535961243843,0.9201815377423869,0.7602212950224067
46,paras,60,poliwag,0.6665023176068983,0.6529424412993654,0.45278618913368834,0.9263729609635121,0.8421489215434316
46,paras,17,pidgeotto,0.6555024085451849,0.6816618019038442,0.4534837183918501,0.824899422544145,0.8181268775726321
46,paras,42,golbat,0.6552269054223594,0.6388665967502063,0.46534424205001546,0.8657421905794572,0.8692855599138076
46,paras,98,krabby,0.654367928408397,0.6386930101193211,0.45462688892350833,0.9024616333809099,0.8201033100743402
46,paras,99,kingler,0.6542785859291336,0.6438247436020921,0.44946819266388965,0.8941266529382347,0.8308290010148286
46,paras,86,seel,0.6440201041906548,0.6793265179181016,0.3398061221369377,0.8901297427018322,0.9232171184196634
46,paras,81,magnemite,0.6417989855675693,0.6224820302514136,0.4213711315084071,0.9211042157612384,0.8217399086223406
46,paras,52,meowth,0.6388757951728087,0.679248955433224,0.40406821136346255,0.8814101278254942,0.6967372402538137
46,paras,18,pidgeot,0.6380466530415119,0.629608522406513,0.4445274162577342,0.8180013731844186,0.8924474456470263
